"" "days" "I.days.2." "AveExpr" "F" "P.Value" "adj.P.Val" "probe.id" "symbol"
"156" -0.0798431346441067 0.00522435038759988 6.83607081154906 13.0133821834154 7.31551015008158e-05 0.0219133638995305 "ILMN_2106380" "TNFSF15"
"157" -0.17992548226522 0.0167240682296229 7.01885836647364 13.0133505503348 7.31563777372264e-05 0.0219133638995305 "ILMN_2357855" "NTRK2"
"158" -0.225678652318185 0.0188921651764983 6.66509587197743 12.9864668246812 7.42496022188521e-05 0.0221000651465074 "ILMN_2390435" "LHX3"
"160" -0.337661870663363 0.0500890200454642 7.36625707861933 12.9010191250896 7.7841113741385e-05 0.022764594502452 "ILMN_2283185" "PALM"
"163" -0.107711608658363 0.00843588997212016 6.58734661446079 12.8533107495595 7.99262834035742e-05 0.0230599586251735 "ILMN_1723971" "SLC29A1"
"165" -0.0762413876178161 0.00955442202697302 6.6107832249876 12.7609908951853 8.41316758064155e-05 0.0239074409557881 "ILMN_3239639" "CD200R1L"
"166" -0.283955415580793 0.0222795840637688 6.94396311013343 12.7555068919248 8.4388772617607e-05 0.0239074409557881 "ILMN_1757536" "USP40"
"167" -0.241981250525834 0.0155517798810469 7.25282047828383 12.7403685138606 8.51028206051281e-05 0.0239174486175354 "ILMN_1776586" "RPL26L1"
"168" 0.132280639625347 -0.00662847679522971 8.03749804842073 12.7163989769693 8.62465775300722e-05 0.0239174486175354 "ILMN_1653965" "ITGB4"
"169" 0.221606623459201 -0.0232980960579223 7.52586333769893 12.7133610729106 8.63926995511552e-05 0.0239174486175354 "ILMN_2142979" "PTBP2"
"171" -0.157016204484738 0.0190761045121317 6.97310905162972 12.6977882967322 8.71458855548424e-05 0.0239174486175354 "ILMN_1709479" "YAP1"
"175" -0.109121649931523 0.0133806213214933 6.72589287649533 12.6450020006981 8.97512650943227e-05 0.0241189856848903 "ILMN_1683405" "LHX1"
"178" -0.0687508771628628 0.0054348082954802 6.47792618478899 12.5767966360023 9.32408681547058e-05 0.0243290869519192 "ILMN_1671661" "HSD17B7"
"180" -0.471443635934719 0.0305674138559599 9.08932507378842 12.5723303958632 9.34743488361776e-05 0.0243290869519192 "ILMN_1758924" "LRFN2"
"181" -0.0951157747647546 0.00624400875102508 6.65464338676124 12.5661212908825 9.37999735231681e-05 0.0243290869519192 "ILMN_2120247" "SLC2A10"
"182" -0.103706788652234 0.00746070728386902 6.69914503418772 12.5555389716935 9.43577237300693e-05 0.0243290869519192 "ILMN_1656949" "SLFN14"
"183" -0.234814316069421 0.0187026026385792 7.29808868403931 12.549610143882 9.46717468784813e-05 0.0243290869519192 "ILMN_1813800" "NUFIP1"
"185" -0.0996773327086182 0.00752379228635362 6.73108704641721 12.5259299574806 9.59370970917152e-05 0.0243679666139939 "ILMN_3306978" "MRGPRG-AS1"
"186" -0.0293030654227084 0.00463871721348734 6.54214452988915 12.5177655916626 9.63775153143417e-05 0.0243679666139939 "ILMN_1759184" "C19orf48"
"187" -0.264703042995701 0.0239372863595359 8.00059356047625 12.504231764632 9.71123221992074e-05 0.0244224507400231 "ILMN_1702715" "MECP2"
"188" -0.345024444215552 0.0293104596249409 8.92744290771748 12.48241182974 9.83095784624801e-05 0.0245004669244961 "ILMN_1801302" "SCN1B"
"189" 0.0590202108162388 -0.0123047683790933 9.09353715094784 12.479609139178 9.84644945294244e-05 0.0245004669244961 "ILMN_1815479" "NOP10"
"190" -0.0910769369459277 0.0092766523795042 6.46265218952002 12.4602336152101 9.95425783462806e-05 0.0245769443721055 "ILMN_1809582" "VPS13C"
"191" -0.493666294314793 0.0522455537664519 8.26684214312277 12.447623113741 0.000100250978562958 0.0245769443721055 "ILMN_2184966" "ZHX2"
"192" -0.0771357221146397 0.00884042242711305 6.42254406746887 12.4460512126373 0.000100339655512551 0.0245769443721055 "ILMN_1814589" "KIF22"
"194" -0.176230557290824 0.0156873669802698 6.70365572708748 12.4257918288288 0.000101490053771646 0.0246024445813041 "ILMN_1678459" "VAPB"
"195" 0.170456299713775 -0.00812485354603326 9.73000970265353 12.3980674981532 0.000103087100208057 0.0248614366594077 "ILMN_1754315" "MMAA"
"196" -0.163225651850989 0.0121033932125176 6.81977074053754 12.3866224753975 0.000103754152530269 0.0248946443122116 "ILMN_1791403" "MTIF2"
"198" -0.0957153862152337 0.00742475581409668 6.61287425210405 12.3641164500241 0.000105079288204761 0.024957923059058 "ILMN_1746659" "LOC389834"
"200" -0.131568135922683 0.0104047640946759 6.70145500703648 12.3255831396351 0.000107390023069491 0.0250291079337266 "ILMN_1801226" "DOCK6"
"201" -0.101165921227562 0.00597783693109259 7.2454008992622 12.3175422233607 0.000107878988192087 0.0250291079337266 "ILMN_2344850" "VPS26A"
"202" -0.0521634279852818 0.00348029012654489 6.47132250337801 12.3144407664221 0.00010806821830131 0.0250291079337266 "ILMN_1730329" "MED17"
"203" -0.0514530256289454 0.00317835355822538 6.51181484675915 12.3098684371222 0.000108347834666298 0.0250291079337266 "ILMN_3308465" "MIR376A1"
"205" -0.358081699297682 0.0321244687784019 7.55011965734303 12.2975576825707 0.000109104514893552 0.0250291079337266 "ILMN_1692352" "IRAK4"
"206" 0.164870974113254 -0.0108261002458048 7.87580188456074 12.2830361651016 0.000110004303889223 0.0251130213752543 "ILMN_1698777" "ADCK1"
"208" -0.208168168712213 0.0151183113733847 7.75551054358438 12.237671403515 0.00011286636500193 0.0255157230770114 "ILMN_1718336" "C7orf50"
"209" -0.0901238394301521 0.00124914643427807 10.4777226435038 12.2294109288431 0.000113395979482338 0.0255157230770114 "ILMN_2331735" "AP2B1"
"210" -0.158784343547657 0.0110019807919169 6.59423924275441 12.2173808164878 0.000114172009658014 0.0255680060485575 "ILMN_1792736" "COL21A1"
"211" -0.357723351087121 0.0325957714248777 9.73217285846674 12.1833923727614 0.000116395160639483 0.0258255087575328 "ILMN_1748150" "SAMD7"
"212" -0.094085300763184 0.00698466638858972 6.65973263719677 12.183013921201 0.000116420172165454 0.0258255087575328 "ILMN_1800020" "GART"
"213" 0.276464584049908 -0.0231383062562096 9.90389520798949 12.1474806639722 0.000118794163867297 0.0262284128561092 "ILMN_3239895" "MED6"
"219" -0.0659326644185918 0.00468743693544704 6.6973929798844 12.0699119945065 0.000124157106255427 0.0265495068659039 "ILMN_3247885" "NDUFA6-AS1"
"220" -0.349591657110118 0.0210254355468116 9.37458351822433 12.0693018549164 0.000124200295791844 0.0265495068659039 "ILMN_1784105" "SLC38A7"
"221" -0.00356275451844195 -0.00416630800608619 7.54324469563681 12.0421176827292 0.00012614085538297 0.026842317407015 "ILMN_3215715" "LAP3"
"222" -0.222929983552672 0.0201762907839478 7.3249249332712 11.9968254041611 0.000129445974416341 0.0273159784029346 "ILMN_3238425" "KCNJ12"
"224" -0.0553805281261261 0.00592953442541773 6.39106456915417 11.9727515529266 0.000131240059217515 0.0273159784029346 "ILMN_3244114" "DHRS11"
"225" -0.0504990123978336 0.00304731210705364 6.65572600041868 11.9724299415797 0.000131264205123837 0.0273159784029346 "ILMN_2064132" "NANP"
"226" -0.0631779481905539 0.00427916784357768 6.6245638921919 11.9723398645503 0.000131270968764634 0.0273159784029346 "ILMN_3308956" "MIR371A"
"228" -0.251514060405466 0.0189440410034874 7.35699464851731 11.9415176055506 0.00013360721406429 0.0275582458904185 "ILMN_2094416" "PLGLB1"
"229" -0.234662492106657 0.0174825956812917 6.74028111593282 11.9235348019495 0.000134990634969736 0.027722006905488 "ILMN_1692849" "SOWAHD"
"230" -0.0302961203388785 0.000900685928209697 6.57084498625859 11.9070353008315 0.000136273337842001 0.0278551906468079 "ILMN_1789558" "ZC2HC1A"
"231" -0.0605050895864608 0.0032186108396232 6.58000832447494 11.8977089404162 0.000137004110427954 0.0278551906468079 "ILMN_1743131" "TOX4"
"234" 0.356162631483065 -0.0356527128129282 7.63872296856287 11.8687192450141 0.000139302323226107 0.0278599314716385 "ILMN_2411127" "YBEY"
"235" -0.674307126971472 0.0586729884417877 9.09307333187763 11.8433192636463 0.000141349630906618 0.0278599314716385 "ILMN_1793841" "ZNF542P"
"236" -0.0477746261510945 -0.00128770158812466 7.4255017895983 11.8425497236234 0.000141412154694046 0.0278599314716385 "ILMN_2153332" "ATXN1"
"237" -0.0937096703796839 0.00367788821769305 12.4398031173876 11.8419441696332 0.000141461375560867 0.0278599314716385 "ILMN_1735877" "EFEMP1"
"238" -0.612374015031255 0.0525802299824318 7.05435088156899 11.8406627669982 0.000141565591034707 0.0278599314716385 "ILMN_1671818" "UTS2"
"240" -0.118251551130763 0.00985206672097096 6.47650756443368 11.8260534225779 0.000142759541151252 0.0278599314716385 "ILMN_2189424" "MRPL20"
"243" 0.0126196586013902 -0.0096082768654575 8.44841181415579 11.8056288369209 0.000144446709064604 0.0278599314716385 "ILMN_1695353" "ASCL3"
"246" -0.125428109657404 0.00783201609144499 6.93479862719562 11.7767184351103 0.000146871156026905 0.0280501996103763 "ILMN_1717722" "PDZD2"
"247" -0.163180437548129 0.00443822552860846 8.80913890950617 11.7711850485306 0.000147340099563572 0.0280501996103763 "ILMN_1752182" "HCG4B"
"250" -0.142194560416572 0.00221811394635218 7.51068052196227 11.7211109470558 0.000151656834869756 0.0283809333586242 "ILMN_2306540" "PDE9A"
"251" -0.143115419982734 0.00859199211330725 6.93509843510061 11.7194650805194 0.000151800981145332 0.0283809333586242 "ILMN_1887865" "PRDM9"
"253" -0.296465117583651 0.0154439098865557 8.65769361354179 11.7087090282078 0.00015274659610762 0.0283927546314197 "ILMN_1691503" "SLC5A10"
"254" -0.0493170152341521 0.00557303505124681 6.38646116658483 11.6996896431628 0.000153544357021335 0.0284286772519659 "ILMN_3310108" "MIR571"
"256" -0.284248686148591 0.040182980705736 7.19966812955358 11.6554255896305 0.000157524183340348 0.0285056684451597 "ILMN_2404539" "TMEM230"
"257" 0.231477078777755 -0.020682620972302 7.80327322079909 11.6529338920518 0.000157751448610017 0.0285056684451597 "ILMN_1676191" "DARS2"
"259" -0.0236786147826617 0.00471943735998124 6.66516915519368 11.6440405421798 0.000158565447153553 0.0285056684451597 "ILMN_2203896" "SMAD7"
"260" -0.156932776732457 0.0129886125615098 6.70048824825406 11.6431155208916 0.000158650369205509 0.0285056684451597 "ILMN_1675941" "DUSP15"
"261" -0.133314454146494 0.0109503526965606 6.4925474853366 11.6422480900305 0.000158730048044189 0.0285056684451597 "ILMN_1730931" "RUFY3"
"262" 0.346738033218138 -0.0305546896237832 9.04035224377902 11.6413854478703 0.000158809329179039 0.0285056684451597 "ILMN_2136737" "OR5M10"
"263" 0.0720599340223416 -0.00704834418796577 6.47087814362718 11.6288271977442 0.000159968272128666 0.0286045167363761 "ILMN_1702279" "KIF3B"
